link,budget,opening_weekend_gross,box_office_gross,studio,mpaa_rating
https://www.imdb.com/title/tt6902696/,,"$145,218","$11,145,006",Fabula,R
https://www.imdb.com/title/tt1535101/,,,"$717,798",Cinema Three,R
https://www.imdb.com/title/tt1650554/,"$28,000,000","$13,332,955","$60,795,985",Universal Pictures,R
https://www.imdb.com/title/tt1412386/,"$10,000,000","$737,051","$136,836,272",Blueprint Pictures,PG-13
https://www.imdb.com/title/tt1313092/,"$5,000,000","$61,968","$7,209,912",Porchlight Films,R
https://www.imdb.com/title/tt6398184/,"$13,000,000","$31,033,665","$237,860,050",Carnival Film & Television,PG
https://www.imdb.com/title/tt6003368/,"$22,000,000","$7,126,084","$40,140,972",Twentieth Century Fox,PG
https://www.imdb.com/title/tt0881320/,"$30,000,000","$9,447,930","$108,609,310",Universal Pictures,R
https://www.imdb.com/title/tt1510938/,,,,HBO Films,TV-MA
https://www.imdb.com/title/tt5804038/,,"$686,378","$8,345,298",ARTE,PG-13
https://www.imdb.com/title/tt1648179/,"$42,000,000","$11,816,596","$73,100,172",Columbia Pictures,PG
https://www.imdb.com/title/tt1839596/,"$10,920,000","$612,235","$11,219,667",Eros International,Not Rated
https://www.imdb.com/title/tt5666304/,,"$56,676","$1,647,175",Destro Films,R
https://www.imdb.com/title/tt3758708/,,,"$273,588",The Electric Shadow Company,Not Rated
https://www.imdb.com/title/tt0999913/,"$25,000,000","$5,123,760","$11,168,712",Screen Gems,R
https://www.imdb.com/title/tt2180994/,,,,Reno Productions,R
https://www.imdb.com/title/tt1204977/,"$5,000,000","$19,875,995","$103,687,316",Universal Pictures,PG-13
https://www.imdb.com/title/tt9257484/,,,,Campfire,TV-MA
https://www.imdb.com/title/tt9204204/,,"$10,626","$201,551",Coop99 Filmproduktion,Not Rated
https://www.imdb.com/title/tt1504319/,,"$2,521","$161,619",Tigers Den Studios,R
https://www.imdb.com/title/tt8760684/,,"$1,607,040","$15,342,353",CNN Films,G
https://www.imdb.com/title/tt2885364/,,,,Jerkschool Productions,Not Rated
https://www.imdb.com/title/tt3014666/,"$5,000,000","$4,311,083","$10,536,956",Affirm Films,PG
https://www.imdb.com/title/tt2406566/,"$30,000,000","$18,286,420","$100,014,025",Focus Features,R
https://www.imdb.com/title/tt1756851/,"$7,000,000",,"$647,839",American Zoetrope,R
https://www.imdb.com/title/tt1276419/,,"$38,212","$14,758,997",Zentropa Entertainments,R
https://www.imdb.com/title/tt1706593/,"$12,000,000","$22,004,098","$126,636,097",Twentieth Century Fox,PG-13
https://www.imdb.com/title/tt1924429/,"$20,000,000","$131,145","$24,261,569",Pathé,R
https://www.imdb.com/title/tt3662066/,,,"$8,317",Maybach Film Productions,Not Rated
https://www.imdb.com/title/tt5208252/,"$24,000,000","$6,022,758","$17,612,099",Metro-Goldwyn-Mayer (MGM),PG-13
https://www.imdb.com/title/tt2262161/,,"$12,995","$1,302,482",Hurricane Films,R
https://www.imdb.com/title/tt8170298/,,,,Defiant Studios,R
https://www.imdb.com/title/tt12745164/,"$17,000,000",,"$3,903,149",Warner Bros.,PG
https://www.imdb.com/title/tt6204340/,,,"$361,965",Nu Boyana Film Studios,R
https://www.imdb.com/title/tt1634122/,"$45,000,000","$3,833,300","$160,078,586",Universal Pictures,PG
https://www.imdb.com/title/tt3011960/,,,,Patriot Pictures,R
https://www.imdb.com/title/tt8963708/,,"$13,880","$621,446",French Quarter Film,Not Rated
https://www.imdb.com/title/tt8354344/,,,"$71,640",Gearshift Films,Not Rated
https://www.imdb.com/title/tt1234721/,"$100,000,000","$21,681,430","$242,688,965",Metro-Goldwyn-Mayer (MGM),PG-13
https://www.imdb.com/title/tt6131450/,,,,Wing and a Prayer Pictures,R
https://www.imdb.com/title/tt4034452/,,"$1,430","$87,768",Rhombus Media,R
https://www.imdb.com/title/tt1386588/,"$100,000,000","$35,543,162","$170,458,922",Columbia Pictures,PG-13
https://www.imdb.com/title/tt5829040/,,,"$332,886",Gettin' Rad Productions,R
https://www.imdb.com/title/tt3501590/,"$5,000,000",,,Co-Op Entertainment,PG
https://www.imdb.com/title/tt1560747/,"$32,000,000","$736,311","$28,258,060",The Weinstein Company,R
https://www.imdb.com/title/tt2381335/,,"$126,028","$1,546,229",Atlas Films,PG
https://www.imdb.com/title/tt2984576/,,"$10,140","$23,833",Entertainment Factory,R
https://www.imdb.com/title/tt3416536/,,,"$246,133",Imperative Entertainment,R
https://www.imdb.com/title/tt1047540/,"$25,000,000","$14,554,053","$119,772,232",Twentieth Century Fox,PG
https://www.imdb.com/title/tt3203606/,"$15,000,000","$74,177","$11,430,025",Bleecker Street Films,R
https://www.imdb.com/title/tt1683876/,,"$10,481","$338,987",Studio Babelsberg,Not Rated
https://www.imdb.com/title/tt2820466/,"$3,500,000",,,DC Entertainment,PG-13
https://www.imdb.com/title/tt1385867/,"$30,000,000","$18,211,126","$55,611,001",Warner Bros.,R
https://www.imdb.com/title/tt2140629/,,,,Imperative Entertainment,TV-MA
https://www.imdb.com/title/tt1935897/,,$742,"$8,481,997",Dimension Films,PG-13
https://www.imdb.com/title/tt7778680/,,"$35,796","$996,171",Poetic License Production,PG-13
https://www.imdb.com/title/tt1606378/,"$92,000,000","$24,834,845","$304,654,182",Twentieth Century Fox,R
https://www.imdb.com/title/tt1411664/,"$10,000,000","$1,415,023","$2,530,394",Columbia Pictures,R
https://www.imdb.com/title/tt1415283/,"$35,000,000","$8,407,685","$93,251,121",Universal Pictures,PG
https://www.imdb.com/title/tt1300854/,"$200,000,000","$174,144,585","$1,214,811,252",Marvel Studios,PG-13
https://www.imdb.com/title/tt1336617/,"$7,000,000","$181,716","$9,933,873",Dune Entertainment III,R
https://www.imdb.com/title/tt4383594/,"$30,000,000","$6,249,915","$57,814,445",EuropaCorp,PG
https://www.imdb.com/title/tt3511596/,"$3,000,000",,"$248,978",Bleiberg Entertainment,TV-MA
https://www.imdb.com/title/tt6857112/,"$20,000,000","$71,117,625","$255,184,580",Monkeypaw Productions,R
https://www.imdb.com/title/tt5052448/,"$4,500,000","$33,377,060","$255,589,157",Universal Pictures,R
https://www.imdb.com/title/tt2023690/,"£1,300,000","$7,384","$2,122,909",StudioCanal,Not Rated
https://www.imdb.com/title/tt5692390/,,"$2,205","$416,178",Brightlight Pictures,PG-13
https://www.imdb.com/title/tt7983844/,,,,Motto Pictures,TV-14
https://www.imdb.com/title/tt1454029/,"$25,000,000","$26,044,590","$216,639,112",DreamWorks,PG-13
https://www.imdb.com/title/tt6914122/,,,"$292,888",Pantaleon Films,R
https://www.imdb.com/title/tt2072233/,"$30,000,000","$8,344,128","$32,917,353",Open Road Films (II),R
https://www.imdb.com/title/tt2499472/,,,,Gaumont,TV-MA
https://www.imdb.com/title/tt7040874/,"$20,000,000","$16,011,689","$97,644,617",BRON Studios,R
https://www.imdb.com/title/tt0790628/,"$30,000,000","$10,177,257","$27,437,881",New Line Cinema,PG-13
https://www.imdb.com/title/tt1481572/,,"$35,063","$853,862",Paper Street Films,R
https://www.imdb.com/title/tt1127883/,,"$11,164","$35,048",Journeyman Pictures,PG-13
https://www.imdb.com/title/tt5164432/,"$17,000,000","$11,756,244","$66,316,289",Fox 2000 Pictures,PG-13
https://www.imdb.com/title/tt8710596/,,,"$3,688",Romulus Entertainment,R
https://www.imdb.com/title/tt3993886/,,,,Color Force,R
https://www.imdb.com/title/tt1422020/,"€4,830,000",,"$465,725",Partizan Films,Not Rated
https://www.imdb.com/title/tt1989475/,,,"$77,839",Envision Media Arts,R
https://www.imdb.com/title/tt8563452/,,,"$20,440",Yale Productions,R
https://www.imdb.com/title/tt2283362/,"$90,000,000","$36,169,328","$962,174,450",Columbia Pictures,PG-13
https://www.imdb.com/title/tt6288694/,,,"$320,705",Canal Sur Televisión,R
https://www.imdb.com/title/tt2166616/,,,,Realitism Films,Not Rated
https://www.imdb.com/title/tt2015381/,"$170,000,000","$94,320,883","$773,350,147",Marvel Studios,PG-13
https://www.imdb.com/title/tt0810819/,"$15,000,000","$187,318","$64,191,523",Working Title Films,R
https://www.imdb.com/title/tt2034031/,"$5,000,000","$74,139","$2,379,154",Anonymous Content,R
https://www.imdb.com/title/tt5446858/,,"$49,110","$109,649",Global Produce,PG-13
https://www.imdb.com/title/tt2543702/,,,,Mirabelle Pictures Productions,R
https://www.imdb.com/title/tt10195452/,,"$46,410","$282,332",Tiny Giant Entertainment,R
https://www.imdb.com/title/tt6444140/,,,"$370,280",Piano,TV-MA
https://www.imdb.com/title/tt2076220/,,"$18,866","$1,954,125",Pierre Grise Productions,Not Rated
https://www.imdb.com/title/tt3110958/,"$90,000,000","$22,383,146","$334,897,606",Summit Entertainment,PG-13
https://www.imdb.com/title/tt1837703/,"$28,000,000","$1,673,351","$9,058,564",Dreamworks Pictures,R
https://www.imdb.com/title/tt1840309/,"$85,000,000","$54,607,747","$288,885,818",Summit Entertainment,PG-13
https://www.imdb.com/title/tt1815862/,"$130,000,000","$27,520,040","$243,611,982",Columbia Pictures,PG-13
https://www.imdb.com/title/tt1742334/,"$35,000,000","$5,272,444","$22,126,842",Open Road Films (II),R
https://www.imdb.com/title/tt1488555/,"$52,000,000","$13,531,115","$75,450,437",Universal Pictures,R
https://www.imdb.com/title/tt5523010/,"$120,000,000","$20,352,491","$173,961,069",Walt Disney Pictures,PG
https://www.imdb.com/title/tt3183660/,"$180,000,000","$74,403,387","$814,044,001",Heyday Films,PG-13
https://www.imdb.com/title/tt7048622/,"$3,000,000","$24,957","$3,666,236",Ezekiel Films,R
https://www.imdb.com/title/tt3062074/,"$1,500,000",,"$114,229",Syfy,TV-14
https://www.imdb.com/title/tt3340712/,,,,Echo Media,TV-MA
https://www.imdb.com/title/tt3179568/,"$16,000,000","$48,024","$1,705,908",Paramount Pictures,R
https://www.imdb.com/title/tt5052474/,"$35,000,000","$19,007,566","$75,837,743",Columbia Pictures,R
https://www.imdb.com/title/tt4645330/,"$10,000,000","$93,728","$7,994,527",BBC Films,PG-13
https://www.imdb.com/title/tt5973626/,"$3,500,000",,"$56,711",Warner Bros. Animation,PG
https://www.imdb.com/title/tt6820256/,"$2,000,000","$50,878","$4,165,776",Armory Films,PG-13
https://www.imdb.com/title/tt4126304/,,"$15,581","$1,145,923",A&E IndieFilms,R
https://www.imdb.com/title/tt2979366/,,,,Tortilla Flats Productions,TV-MA
https://www.imdb.com/title/tt1571249/,,"$380,691","$5,776,640",Duplass Brothers Productions,R
https://www.imdb.com/title/tt1249439/,,,,,TV-14
https://www.imdb.com/title/tt3734354/,,,,Alcide Bava Pictures,R
https://www.imdb.com/title/tt1971325/,"$7,000,000",,"$6,237,990",Green Moon,R
https://www.imdb.com/title/tt5639354/,,"$64,241","$3,702,353",Participant,R
https://www.imdb.com/title/tt1727373/,"$3,000,000",,,Alternate Ending Studios,PG-13
https://www.imdb.com/title/tt1480656/,"$20,500,000","$70,339","$7,029,095",Alfama Films,R
https://www.imdb.com/title/tt1950235/,,,,Dylan Clark Productions,PG-13
https://www.imdb.com/title/tt5779540/,"$6,700,000",,"$9,759",Hector Coup,Not Rated
https://www.imdb.com/title/tt2140379/,"$26,000,000","$5,403,460","$31,807,156",Gramercy Pictures (I),PG-13
https://www.imdb.com/title/tt3404158/,,"$86,137","$28,674,130",Green Fish Pictures,Not Rated
https://www.imdb.com/title/tt7042862/,,,"$3,822",Epic Pictures Releasing,Not Rated
https://www.imdb.com/title/tt7653254/,"$18,600,000",,"$333,686",Heyday Films,R
https://www.imdb.com/title/tt4881806/,"$170,000,000","$148,024,610","$1,310,464,680",Universal Pictures,PG-13
https://www.imdb.com/title/tt1937449/,,"$16,095","$487,965",Black Bear Pictures,R
https://www.imdb.com/title/tt1649443/,"€3,000,000",$708,"$4,915,757",Filmax,R
https://www.imdb.com/title/tt1365483/,"$10,000,000","$1,553","$26,011",1984 Private Defense Contractors,PG
https://www.imdb.com/title/tt1797469/,,,,Heyday Films,Not Rated
https://www.imdb.com/title/tt3289728/,"$16,000,000","$9,206","$2,084,628",Freedom Media,PG-13
https://www.imdb.com/title/tt1710396/,"$25,000,000","$11,225,190","$31,158,113",Alcon Entertainment,PG-13
https://www.imdb.com/title/tt6218358/,,,,Wellington Films,TV-MA
https://www.imdb.com/title/tt4218572/,"$42,000,000","$12,361,307","$75,984,700",New Regency Productions,R
https://www.imdb.com/title/tt2058107/,"$18,000,000","$61,845","$24,174,885",Archer Street Productions,R
https://www.imdb.com/title/tt1776196/,,"$119,300","$7,621,364",Aniplex,Not Rated
https://www.imdb.com/title/tt1270797/,"$100,000,000","$80,255,756","$856,085,151",Avi Arad Productions,PG-13
https://www.imdb.com/title/tt2800038/,"$5,000,000","$461,179","$846,704",Atlas 3 Productions,PG-13
https://www.imdb.com/title/tt1486185/,"$42,000,000","$14,005,335","$90,260,376",Warner Bros.,PG-13
https://www.imdb.com/title/tt2309260/,"$100,000","$9,808,463","$42,964,410",New Line Cinema,R
https://www.imdb.com/title/tt1217209/,"$185,000,000","$66,323,594","$538,983,207",Walt Disney Pictures,PG
https://www.imdb.com/title/tt6256978/,,"$6,991","$145,625",9.14 Pictures,Unrated
https://www.imdb.com/title/tt3312830/,"€12,300,000","$78,085","$23,459,358",Indigo Film,R
https://www.imdb.com/title/tt3104818/,,"$1,082","$28,208",BB Film Productions,R
https://www.imdb.com/title/tt2024432/,"$35,000,000","$34,551,025","$173,965,010",Aggregate Films,R
https://www.imdb.com/title/tt1550312/,"$10,000,000",,"$1,227,259",Item 7,Not Rated
https://www.imdb.com/title/tt5610554/,"$13,000,000","$3,282,610","$15,636,462",BRON Studios,R
https://www.imdb.com/title/tt4669788/,"$20,000,000","$686,355","$38,755,900",Alibaba Pictures,PG-13
https://www.imdb.com/title/tt2910904/,"$17,000,000","$185,165","$25,045,080",Screen Australia,R
https://www.imdb.com/title/tt1747958/,"$25,500,000","$26,912","$2,566,435",Trésor Films,R
https://www.imdb.com/title/tt1478964/,"$13,000,000","$139,506","$6,206,022",Screen Gems,R
https://www.imdb.com/title/tt1598642/,"$7,500,000","$56,902","$381,839",Silver Reel,PG-13
https://www.imdb.com/title/tt2059255/,,"$71,742","$7,699,095",Participant,R
https://www.imdb.com/title/tt2937366/,,,,Bluegrass Films,TV-MA
https://www.imdb.com/title/tt8385384/,,,,Brookwell-McNamara Entertainment,PG-13
https://www.imdb.com/title/tt6418918/,,"$57,610","$171,912",Automatik Entertainment,R
https://www.imdb.com/title/tt3532216/,"$50,000,000","$16,776,390","$134,866,593",Cross Creek Pictures,R
https://www.imdb.com/title/tt2388715/,"$5,000,000","$12,005,402","$44,459,951",Intrepid Pictures,R
https://www.imdb.com/title/tt3399024/,"$20,000,000","$24,588","$39,178,695",Quad Productions,R
https://www.imdb.com/title/tt2509850/,,,"$4,453,524",Castle Rock Entertainment,Not Rated
https://www.imdb.com/title/tt3899796/,"$2,400,000",,"$1,677",Syfy,TV-14
https://www.imdb.com/title/tt1649419/,"$45,000,000","$143,818","$198,087,212",Mediaset España,PG-13
https://www.imdb.com/title/tt1028576/,"$35,000,000","$12,694,770","$60,321,861",Walt Disney Pictures,PG
https://www.imdb.com/title/tt6624144/,,,,February Films,Not Rated
https://www.imdb.com/title/tt3104930/,"$1,420,000",,,40 Acres & A Mule Filmworks,Not Rated
https://www.imdb.com/title/tt2704998/,"$37,000,000","$17,005,332","$117,679,066",Access Entertainment,R
https://www.imdb.com/title/tt4995790/,,"$74,233","$9,493,791",Plattform Produktion,R
https://www.imdb.com/title/tt0458413/,"$12,000,000","$1,426","$7,257,942",Wildgaze Films,R
https://www.imdb.com/title/tt3563262/,"$15,000,000",,"$852,319",Backup Media,Not Rated
https://www.imdb.com/title/tt2357129/,"$12,000,000","$6,713,900","$42,128,352",Open Road Films (II),PG-13
https://www.imdb.com/title/tt6359956/,"$28,000,000","$16,759,161","$130,560,428",Huayi Brothers Media,R
https://www.imdb.com/title/tt1763264/,"$2,900,000","$47,800","$1,048,704",Milk & Media,R
https://www.imdb.com/title/tt6450804/,"$185,000,000","$29,033,832","$261,119,292",Paramount Pictures,R
https://www.imdb.com/title/tt1582248/,,"$29,175","$123,700",Cherry Sky Films,R
https://www.imdb.com/title/tt3776826/,"$1,250,000",,"$31,585",XYZ Films,R
https://www.imdb.com/title/tt0420293/,,"$37,514","$663,114",Coup d'Etat Films,R
https://www.imdb.com/title/tt10228168/,,"$21,151","$5,556,613",Akatsuki,TV-MA
https://www.imdb.com/title/tt1972779/,"$26,000,000","$10,003,827","$38,609,668",DiNovi Pictures,PG-13
https://www.imdb.com/title/tt1622547/,"$28,000,000","$13,330,118","$40,662,632",Columbia Pictures,R
https://www.imdb.com/title/tt3068194/,"$3,000,000","$133,513","$21,401,949",Westerly Films,PG
https://www.imdb.com/title/tt6428676/,"$90,000,000","$15,853,646","$119,559,110",Paramount Animation,PG
https://www.imdb.com/title/tt1788391/,"£500,000","$9,838","$450,275",Warp X,Not Rated
https://www.imdb.com/title/tt9619798/,,,,Happy Madison Productions,TV-MA
https://www.imdb.com/title/tt3901826/,,"$17,395","$2,790,214",Aircraft Pictures,PG-13
https://www.imdb.com/title/tt4943322/,"$40,000,000","$149,830","$413,844",ES Film,R
https://www.imdb.com/title/tt2293640/,"$74,000,000","$115,718,405","$1,159,444,662",Illumination Entertainment,PG
https://www.imdb.com/title/tt1980209/,"$26,000,000","$20,244,505","$87,305,549",Paramount Pictures,R
https://www.imdb.com/title/tt2358925/,"$35,000,000","$4,772,613","$14,431,253",New Regency Productions,R
https://www.imdb.com/title/tt1541149/,,,"$32,992",CinemaNX,Not Rated
https://www.imdb.com/title/tt2272350/,"$6,000",,,O. Hannah Films,Not Rated
https://www.imdb.com/title/tt0892769/,"$165,000,000","$43,732,319","$494,879,471",DreamWorks Animation,PG
https://www.imdb.com/title/tt3967856/,"$50,000,000",,"$2,049,823",Kate Street Picture Company,TV-MA
https://www.imdb.com/title/tt6217608/,,"$42,244","$3,434,963",Caviar,R
https://www.imdb.com/title/tt6684714/,,,"$386,790",Lionsgate Premiere,R
https://www.imdb.com/title/tt4682804/,,"$54,058","$481,707",26 Keys Productions,R
https://www.imdb.com/title/tt6116856/,,,,Infinite Frameworks Studios,TV-MA
https://www.imdb.com/title/tt3253624/,,,,Montani Productions,Not Rated
https://www.imdb.com/title/tt0873886/,"$4,000,000","$204,230","$1,874,460",NVSH Productions,R
https://www.imdb.com/title/tt0466893/,"$14,000,000","$7,525","$564,864",Fox Searchlight Pictures,R
https://www.imdb.com/title/tt1773753/,"$5,000,000",,"$661,769",Moon River Studios,R
https://www.imdb.com/title/tt1502397/,"$90,000,000","$62,504,105","$426,505,244",Columbia Pictures,R
https://www.imdb.com/title/tt1226273/,"$80,000,000","$17,214,384","$81,126,522",Warner Bros.,R
https://www.imdb.com/title/tt0810913/,"$79,000,000","$25,003,575","$149,673,788",Columbia Pictures,PG
https://www.imdb.com/title/tt1485796/,"$84,000,000","$8,805,843","$435,440,980",Bona Film Group,PG
https://www.imdb.com/title/tt1345836/,"$250,000,000","$160,887,295","$1,081,142,612",Warner Bros.,PG-13
https://www.imdb.com/title/tt1302006/,"$159,000,000",,"$968,853",Tribeca Productions,R
https://www.imdb.com/title/tt2091478/,,,,Automatik Entertainment,PG-13
https://www.imdb.com/title/tt6150942/,,,,Irony Point,TV-14
https://www.imdb.com/title/tt2545428/,,"$91,279","$2,334,228",,R
https://www.imdb.com/title/tt2072933/,,,"$174,306",Whizbang Films,TV-14
https://www.imdb.com/title/tt8972556/,,,,Evolutionary Film Productions,R
https://www.imdb.com/title/tt2452042/,"$99,000,000","$44,213,073","$246,233,113",Twentieth Century Fox Animation,G
https://www.imdb.com/title/tt4131496/,,,"$1,202,522",Mad As Birds,R
https://www.imdb.com/title/tt7313348/,,"$13,137","$172,952",Amasia Entertainment,R
